id,event_code,team_id,match_id,practice_match,position,auto_leave,auto_speaker_score,auto_speaker_miss,auto_amp_score,auto_amp_miss,auto_wing_amp_acq,auto_wing_mid_acq,auto_wing_stage_acq,auto_center_1_amp_acq,auto_center_2_acq,auto_center_3_acq,auto_center_4_acq,auto_center_5_tbl_acq,auto_stop,tele_speaker_score,tele_speaker_miss,tele_amp_score,tele_amp_miss,floor_pickup,chute_direct,stage_park,stage_attempt_failed,stage_onstage,harmony_attempt_failed,harmony_success,trap_note_score,trap_note_miss,chain_mobility,dropped_gp_count,feed_count,defense,foul_count,yellow_card,red_card,no_show,no_show_w_rep,notes,timestamp
1901,NEWTON,836,83,0,"Blue 1",0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stopped responding mid-match","2024-04-19 15:54:41"
1902,NEWTON,3414,83,0,"Red 2",1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,"2024-04-19 15:54:41"
1913,NEWTON,59,83,0,"Red 3",1,2,0,0,0,1,0,0,0,1,0,0,0,0,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Good cleanup","2024-04-19 15:55:51"
1878,NEWTON,3504,84,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"Change to defense","2024-04-19 15:54:36"
1880,NEWTON,4329,84,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 15:54:37"
1892,NEWTON,85,84,0,"Red 1",1,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"not great loft shot","2024-04-19 15:54:39"
1903,NEWTON,9477,84,0,"Blue 1",1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 15:54:42"
1904,NEWTON,3339,84,0,"Red 2",1,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Not a stuck on robot","2024-04-19 15:54:42"
1914,NEWTON,1797,84,0,"Red 3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,,"2024-04-19 15:55:51"
1915,NEWTON,9609,85,0,"Red 1",1,4,0,0,0,1,1,1,1,1,0,0,0,0,5,0,3,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,"great verse bot. accurate, great driving","2024-04-19 19:34:32"
1919,NEWTON,8393,85,0,"Blue 2",0,3,0,0,0,0,0,1,0,1,1,0,0,0,3,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Intakes from Chute much more than floor","2024-04-19 19:34:35"
1923,NEWTON,9613,85,0,"Red 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Tank drive defense, so you already know how that would go. Also completely demolished their bumper.","2024-04-19 19:34:37"
1933,NEWTON,5985,85,0,"Blue 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,"Can't loft, they must drive across the field to deliver notes; Defender","2024-04-19 19:34:43"
1960,NEWTON,1880,85,0,"Red 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nothing of note.","2024-04-19 19:34:46"
1985,NEWTON,1891,85,0,"Blue 1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:35:31"
1916,NEWTON,9475,86,0,"Red 1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Tank drive and terrible at defense, getting pushed around a lot","2024-04-19 19:34:33"
1921,NEWTON,1025,86,0,"Blue 2",0,3,0,0,0,0,0,1,0,1,1,1,0,0,3,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good defence","2024-04-19 19:34:36"
1926,NEWTON,7111,86,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bad scorer cycler, didn't want to amplify","2024-04-19 19:34:37"
1937,NEWTON,6429,86,0,"Blue 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Played defense","2024-04-19 19:34:43"
1964,NEWTON,5804,86,0,"Red 3",1,4,1,0,0,1,1,1,1,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Could lob shots and would occasionally do so.","2024-04-19 19:34:47"
1986,NEWTON,9098,86,0,"Blue 1",1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,"Tank drive slow and is manual aim","2024-04-19 19:35:31"
1917,NEWTON,4779,87,0,"Red 1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Quick. driver needs some practice. takes notes from opponents","2024-04-19 19:34:34"
1925,NEWTON,5472,87,0,"Blue 2",0,1,1,0,0,0,0,1,1,1,1,0,0,0,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lofted,"2024-04-19 19:34:37"
1930,NEWTON,2910,87,0,"Red 2",1,4,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,"Quick, 360 degree shooter, lofter, alliance member screwed them over during stage.","2024-04-19 19:34:40"
1940,NEWTON,888,87,0,"Blue 3",0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:44"
1967,NEWTON,111,87,0,"Red 3",1,3,0,0,0,0,1,1,0,0,0,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Really good when being assisted by teammates. very fast in dealing with notes lobbed towards it.","2024-04-19 19:34:47"
1987,NEWTON,4130,87,0,"Blue 1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,,"2024-04-19 19:35:32"
1918,NEWTON,5933,88,0,"Red 1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Mainly did amp even when there was no other bot to shoot","2024-04-19 19:34:35"
1927,NEWTON,1792,88,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bad driving","2024-04-19 19:34:37"
1932,NEWTON,6014,88,0,"Red 2",1,2,2,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,"Super slow cycler, drives really oddly like their robot is drunk, unbelievably inaccurate","2024-04-19 19:34:43"
1947,NEWTON,2767,88,0,"Blue 3",0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:44"
1970,NEWTON,3354,88,0,"Red 3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Intake may have broken. played defense the whole match.","2024-04-19 19:34:48"
1988,NEWTON,3663,88,0,"Blue 1",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,"Look like they had radio connection issues towards the end so could habe some more of not","2024-04-19 19:35:32"
1920,NEWTON,3937,89,0,"Red 1",1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17,0,0,0,0,0,0,"Lofted 19 notes across","2024-04-19 19:34:35"
1931,NEWTON,610,89,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,"2024-04-19 19:34:41"
1935,NEWTON,1629,89,0,"Red 2",1,1,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,"Pretty fast, good lofter, can help score amplification","2024-04-19 19:34:43"
1951,NEWTON,8780,89,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So bad","2024-04-19 19:34:45"
1972,NEWTON,1323,89,0,"Red 3",1,3,1,0,0,0,0,0,0,0,0,0,0,0,11,2,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pretty fast and accurate. worked well with notes being lobbed at it.","2024-04-19 19:34:48"
1989,NEWTON,369,89,0,"Blue 1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missed a lot of the speaker shots but alright at amp","2024-04-19 19:35:32"
1922,NEWTON,2341,90,0,"Red 1",1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,"2024-04-19 19:34:36"
1934,NEWTON,3476,90,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:43"
1942,NEWTON,3473,90,0,"Red 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,"Slow, got note stuck last 40 seconds, ok intake","2024-04-19 19:34:44"
1955,NEWTON,1189,90,0,"Blue 3",1,2,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"Used low CoG to get in collisions and interrupt opponents' flow","2024-04-19 19:34:46"
1975,NEWTON,2974,90,0,"Red 3",1,2,0,0,0,0,0,0,1,1,0,0,0,0,5,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Could lob notes and would do so occasionally.","2024-04-19 19:34:49"
1990,NEWTON,1156,90,0,"Blue 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"Decent passing, unreliable shooter, auto was interrupted","2024-04-19 19:35:34"
1924,NEWTON,3620,91,0,"Red 1",1,3,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"Lofted 10 notes and was fast to shoot when amplified","2024-04-19 19:34:37"
1936,NEWTON,6366,91,0,"Blue 2",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,,"2024-04-19 19:34:43"
1945,NEWTON,9495,91,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Shooter is too low-powered to effectively feed, pretty slow, inaccurate","2024-04-19 19:34:44"
1958,NEWTON,7748,91,0,"Blue 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:46"
1977,NEWTON,6443,91,0,"Red 3",1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"decently fast but would sometimes miss because of its speed. could shoot from around half field and get the note in.","2024-04-19 19:34:49"
1991,NEWTON,6919,91,0,"Blue 1",1,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good amp and shooter, good all-around robot","2024-04-19 19:35:34"
1928,NEWTON,359,92,0,"Red 1",1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:37"
1939,NEWTON,5024,92,0,"Blue 2",0,3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:44"
1949,NEWTON,6191,92,0,"Red 2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Easily push able defense bot","2024-04-19 19:34:45"
1963,NEWTON,9602,92,0,"Blue 3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Disabled twice due to hard impacts; radio reset","2024-04-19 19:34:46"
1978,NEWTON,3015,92,0,"Red 3",1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Had the capacity to lob shots and did so occasionally.","2024-04-19 19:34:50"
1992,NEWTON,85,92,0,"Blue 1",1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"Good climbing, fast passing, good intake speed","2024-04-19 19:35:35"
1929,NEWTON,5614,93,0,"Red 1",1,3,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,,"2024-04-19 19:34:40"
1943,NEWTON,7605,93,0,"Blue 2",0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:44"
1953,NEWTON,1797,93,0,"Red 2",1,2,0,0,0,0,0,0,0,0,0,1,1,0,7,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cleanup role, ok at it, not particularly good or bad at anything","2024-04-19 19:34:45"
1965,NEWTON,9609,93,0,"Blue 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,"2024-04-19 19:34:47"
1979,NEWTON,3008,93,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"Appeared to have damaged its intake leading to it playing defense for most of the game.","2024-04-19 19:34:51"
1993,NEWTON,3506,93,0,"Blue 1",1,2,0,0,0,0,0,0,0,0,0,1,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Decent amp scoring, didn't park","2024-04-19 19:35:35"
1938,NEWTON,4392,94,0,"Red 1",1,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,"Lofted many notes","2024-04-19 19:34:43"
1946,NEWTON,3196,94,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:44"
1956,NEWTON,59,94,0,"Red 2",1,1,2,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,0,0,0,0,"Lofter, inaccurate auto","2024-04-19 19:34:46"
1968,NEWTON,6429,94,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:47"
1980,NEWTON,316,94,0,"Red 3",1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Pretty fast and worked well with a teammate lobbing notes at it.","2024-04-19 19:34:51"
1994,NEWTON,9613,94,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Became defense bot after auto, extremely minimalist auto","2024-04-19 19:35:36"
1941,NEWTON,1778,95,0,"Red 1",1,4,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,"Quick at getting back to shoot from lofting","2024-04-19 19:34:44"
1950,NEWTON,9401,95,0,"Blue 2",0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,"2024-04-19 19:34:45"
1959,NEWTON,836,95,0,"Red 2",1,4,0,0,0,1,1,1,0,0,0,0,0,0,7,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Note got stuck around shooter wheel,","2024-04-19 19:34:46"
1971,NEWTON,7111,95,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,"2024-04-19 19:34:48"
1981,NEWTON,2910,95,0,"Red 3",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"could lob notes and spent the whole match doing so.","2024-04-19 19:34:52"
1995,NEWTON,1891,95,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Auto seemed fidgety, shooter unreliable","2024-04-19 19:35:37"
1944,NEWTON,8393,96,0,"Red 1",1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,"They had 2 notes stuck for most of the match","2024-04-19 19:34:44"
1954,NEWTON,888,96,0,"Blue 2",0,1,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,"2024-04-19 19:34:46"
1962,NEWTON,4039,96,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quick robot, slow amp scorer","2024-04-19 19:34:46"
1973,NEWTON,3414,96,0,"Blue 3",0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:48"
1982,NEWTON,1792,96,0,"Red 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"A part may have broken mid way through the match making the bot play defense through the rest of the match.","2024-04-19 19:34:52"
1996,NEWTON,5804,96,0,"Blue 1",0,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,,"2024-04-19 19:35:37"
1948,NEWTON,9098,97,0,"Red 1",1,3,1,0,0,1,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,"Caused a penalty for going in blues source","2024-04-19 19:34:45"
1957,NEWTON,7565,97,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-19 19:34:46"
1966,NEWTON,4607,97,0,"Red 2",1,3,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,"Very large shooter range, lofter quick cycler","2024-04-19 19:34:47"
1974,NEWTON,3478,97,0,"Blue 3",0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lofted the entire game","2024-04-19 19:34:49"
1983,NEWTON,1880,97,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Nothing of note.","2024-04-19 19:34:52"
1997,NEWTON,294,97,0,"Blue 1",0,3,0,0,0,0,0,0,1,1,1,0,0,0,3,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shot notes across the field, quick, could do anything almost on the field","2024-04-19 19:35:37"
1952,NEWTON,5985,98,0,"Red 1",1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,"Shots are not accurate and miss a lot","2024-04-19 19:34:45"
1961,NEWTON,3354,98,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Defender,"2024-04-19 19:34:46"
1969,NEWTON,9477,98,0,"Red 2",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Quick for a tank drive, not very agile tho, constantly sent notes put of the field and onto drive teams head.","2024-04-19 19:34:47"
1976,NEWTON,5914,98,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,"2024-04-19 19:34:49"
1984,NEWTON,3472,98,0,"Red 3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nothing of note.","2024-04-19 19:34:53"
1998,NEWTON,111,98,0,"Blue 1",0,2,1,0,0,0,0,0,0,1,0,0,0,0,8,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Consistent scoring, fast, reliable, can go either amp or speaker, decent auto","2024-04-19 19:35:38"
2058,NEWTON,3663,99,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,5,6,1,0,0,0,0,0,,"2024-04-20 01:29:20"
2063,NEWTON,5472,99,0,"Blue 3",0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"Good cycles","2024-04-20 01:29:21"
2111,NEWTON,8048,99,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good cleanup bot","2024-04-20 01:32:59"
2001,NEWTON,1025,99,0,"Blue 1",0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Shot notes across the field for most of the game","2024-04-20 01:27:13"
2016,NEWTON,4130,99,0,"Red 3",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,"Good lofter","2024-04-20 01:27:22"
2059,NEWTON,254,100,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:20"
2065,NEWTON,9475,100,0,"Blue 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,"Bad tank slow feeder but not good","2024-04-20 01:29:21"
2112,NEWTON,3504,100,0,"Red 2",0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,,"2024-04-20 01:33:00"
2002,NEWTON,58,100,0,"Blue 1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mid auto,shot notes across the field","2024-04-20 01:27:14"
2018,NEWTON,3339,100,0,"Red 3",1,0,2,0,0,0,0,0,1,1,0,0,0,0,6,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Has A very good cycle and good at everything","2024-04-20 01:27:22"
2060,NEWTON,9495,101,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,,"2024-04-20 01:29:20"
2067,NEWTON,1323,101,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2113,NEWTON,2974,101,0,"Red 2",1,2,0,0,0,0,0,0,1,1,0,0,0,0,16,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Insane cleanup","2024-04-20 01:33:00"
2003,NEWTON,5933,101,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Didn't really do much, just kinda drove around, climber broke mid climb","2024-04-20 01:27:14"
2020,NEWTON,3008,101,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,"Lofter and defender does not score","2024-04-20 01:27:22"
2061,NEWTON,6429,102,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2069,NEWTON,3620,102,0,"Blue 3",1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2114,NEWTON,369,102,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Decent source defense, terrible offense and intake","2024-04-20 01:33:00"
2004,NEWTON,5024,102,0,"Blue 1",0,3,0,0,0,1,1,0,0,1,0,0,0,0,5,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trapped Notes,decent mobility and auto","2024-04-20 01:27:14"
